No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
32590,2015,9,16,15,3,21,15,13,18,65.19,1015,25,NE,13,0,0
32591,2015,9,16,16,3,15,15,13,18,65.19,1015,25,NE,21,0,0
32592,2015,9,16,17,3,19,9,10,19,73.67,1015,24,NE,27,,
32593,2015,9,16,18,3,20,25,13,18,73.5,1015,23,NE,32,,
32594,2015,9,16,19,3,20,16,18,18,73.5,1016,23,NE,36,,
32595,2015,9,16,20,3,19,18,16,19,78.24,1016,23,NE,39,,
32596,2015,9,16,21,3,19,11,20,19,83.13,1017,22,NE,42,0,0
32597,2015,9,16,22,3,21,20,19,18,78.09,1017,22,NE,44,,
32598,2015,9,16,23,3,23,32,23,18,83.01,1016,21,NE,46,,
32599,2015,9,17,0,3,23,25,23,18,88.28,1017,20,NE,48,,
32600,2015,9,17,1,3,29,24,23,18,88.28,1017,20,NW,2,,
32601,2015,9,17,2,3,35,24,31,18,88.28,1017,20,NW,4,,
32602,2015,9,17,3,3,41,39,37,18,88.28,1017,20,cv,0,,
32603,2015,9,17,4,3,47,39,49,18,88.28,1017,20,NW,3,,
32604,2015,9,17,5,3,54,36,57,18,93.94,1017,19,NW,5,0,0
32605,2015,9,17,6,3,53,43,55,18,88.28,1018,20,NW,9,,
32606,2015,9,17,7,3,22,33,45,19,88.37,1018,21,NE,2,0,0
32607,2015,9,17,8,3,27,20,28,19,73.67,1018,24,NE,6,0,0
32608,2015,9,17,9,3,31,19,25,18,65.19,1018,25,NE,10,0,0
32609,2015,9,17,10,3,17,16,22,16,57.44,1018,25,NE,15,0,0
32610,2015,9,17,11,3,23,20,18,18,57.93,1018,27,NE,19,0,0
32611,2015,9,17,12,3,29,21,20,17,54.39,1017,27,NW,4,0,0
32612,2015,9,17,13,3,26,19,25,17,54.39,1017,27,NE,4,0,0
32613,2015,9,17,14,3,24,19,20,17,54.39,1016,27,NE,7,0,0
32614,2015,9,17,15,3,,14,22,17,54.39,1016,27,NE,11,0,0
32615,2015,9,17,16,3,,26,24,16,51.05,1016,27,NE,15,0,0
32616,2015,9,17,17,3,,24,24,18,61.44,1016,26,NE,20,0,0
32617,2015,9,17,18,3,27,22,26,17,61.21,1017,25,NE,24,0,0
32618,2015,9,17,19,3,25,15,28,17,64.98,1017,24,NE,28,0,0
32619,2015,9,17,20,3,22,9,20,16,60.98,1018,24,NE,32,0,0
32620,2015,9,17,21,3,24,20,16,17,69.01,1018,23,NE,37,0,0
32621,2015,9,17,22,3,22,27,18,17,69.01,1018,23,NE,41,0,0
32622,2015,9,17,23,3,26,23,19,17,73.32,1018,22,NE,44,0,0
32623,2015,9,18,0,3,27,21,21,17,73.32,1017,22,NE,46,,
32624,2015,9,18,1,3,30,29,22,17,77.94,1017,21,NW,2,,
32625,2015,9,18,2,3,39,28,24,17,82.89,1017,20,NW,5,,
32626,2015,9,18,3,3,40,36,40,17,82.89,1017,20,NW,7,0,0
32627,2015,9,18,4,3,44,34,42,17,88.2,1017,19,NE,2,,
32628,2015,9,18,5,3,49,46,47,17,82.89,1017,20,NE,3,,
32629,2015,9,18,6,3,53,49,47,17,82.89,1017,20,cv,0,0,0
32630,2015,9,18,7,3,50,39,44,19,83.13,1018,22,NE,2,0,0
32631,2015,9,18,8,3,38,24,32,19,73.67,1018,24,NE,5,0,0
32632,2015,9,18,9,3,26,17,21,18,65.19,1017,25,NE,8,0,0
32633,2015,9,18,10,3,23,14,19,16,51.05,1018,27,NE,12,0,0
32634,2015,9,18,11,3,23,14,19,16,51.05,1017,27,NE,14,0,0
32635,2015,9,18,12,3,27,22,19,16,51.05,1017,27,NW,2,0,0
32636,2015,9,18,13,3,32,22,22,16,51.05,1016,27,NE,3,0,0
32637,2015,9,18,14,3,31,18,27,15,47.88,1015,27,NE,6,0,0
32638,2015,9,18,15,3,34,26,27,15,47.88,1015,27,NE,8,0,0
32639,2015,9,18,16,3,35,33,30,17,57.69,1015,26,NE,11,0,0
32640,2015,9,18,17,3,40,35,30,16,54.14,1015,26,NE,15,0,0
32641,2015,9,18,18,3,38,33,30,17,57.69,1015,26,NE,19,0,0
32642,2015,9,18,19,3,40,46,35,17,61.21,1015,25,NE,22,0,0
32643,2015,9,18,20,3,44,32,43,18,65.19,1016,25,NE,25,0,0
32644,2015,9,18,21,3,39,38,40,17,64.98,1016,24,NE,29,0,0
32645,2015,9,18,22,3,38,31,34,19,73.67,1016,24,NE,32,0,0
32646,2015,9,18,23,3,21,10,26,19,78.24,1016,23,NE,34,0,0
32647,2015,9,19,0,3,20,16,19,18,73.5,1016,23,NE,37,,
32648,2015,9,19,1,3,19,15,16,18,73.5,1016,23,NE,39,,
32649,2015,9,19,2,3,21,21,18,18,78.09,1015,22,NE,41,0,0
32650,2015,9,19,3,3,22,29,22,18,78.09,1015,22,NW,2,,
32651,2015,9,19,4,3,29,29,23,18,83.01,1015,21,NE,3,,
32652,2015,9,19,5,3,32,31,21,18,83.01,1014,21,NW,2,0,0
32653,2015,9,19,6,3,36,30,29,18,78.09,1015,22,NW,5,,
32654,2015,9,19,7,3,32,17,30,19,83.13,1015,22,NE,2,0,0
32655,2015,9,19,8,3,20,17,20,19,73.67,1015,24,NE,6,0,0
32656,2015,9,19,9,3,17,12,12,18,65.19,1016,25,NE,10,0,0
32657,2015,9,19,10,3,18,16,14,16,51.05,1015,27,NE,14,0,0
32658,2015,9,19,11,3,27,20,14,16,51.05,1015,27,cv,3,0,0
32659,2015,9,19,12,3,22,9,19,17,51.31,1014,28,NE,5,0,0
32660,2015,9,19,13,3,18,8,14,14,42.34,1014,28,NE,11,0,0
32661,2015,9,19,14,3,17,11,13,14,39.96,1013,29,NE,17,0,0
32662,2015,9,19,15,3,16,13,12,13,39.67,1013,28,NE,22,0,0
32663,2015,9,19,16,3,16,9,12,16,51.05,1013,27,NE,27,0,0
32664,2015,9,19,17,3,17,9,15,16,54.14,1013,26,NE,31,0,0
32665,2015,9,19,18,3,18,21,16,16,54.14,1013,26,NE,35,0,0
32666,2015,9,19,19,3,25,27,14,17,61.21,1013,25,NE,39,0,0
32667,2015,9,19,20,3,21,31,17,18,69.2,1014,24,NE,42,0,0
32668,2015,9,19,21,3,18,18,16,18,69.2,1014,24,NE,46,0,0
32669,2015,9,19,22,3,21,20,16,18,69.2,1014,24,NE,49,0,0
32670,2015,9,19,23,3,18,17,12,18,73.5,1014,23,NE,52,0,0
32671,2015,9,20,0,3,,22,14,16,64.76,1014,23,NE,55,0,0
32672,2015,9,20,1,3,,22,14,16,64.76,1013,23,NE,57,0,0
32673,2015,9,20,2,3,24,26,23,17,73.32,1013,22,NE,59,,
32674,2015,9,20,3,3,29,25,25,17,77.94,1013,21,cv,1,,
32675,2015,9,20,4,3,31,35,24,18,78.09,1013,22,NE,2,,
32676,2015,9,20,5,3,36,32,26,18,78.09,1013,22,NE,4,0,0
32677,2015,9,20,6,3,34,31,35,18,78.09,1013,22,NE,6,0,0
32678,2015,9,20,7,3,29,25,35,18,73.5,1014,23,NE,8,0,0
32679,2015,9,20,8,3,29,31,30,18,69.2,1013,24,NE,12,0,0
32680,2015,9,20,9,3,32,37,25,18,69.2,1014,24,NE,14,0,0
32681,2015,9,20,10,3,35,38,29,18,65.19,1014,25,NE,15,0,0
32682,2015,9,20,11,3,42,43,33,18,65.19,1013,25,NE,18,0,0
32683,2015,9,20,12,3,46,46,39,18,65.19,1013,25,NE,21,0,0
32684,2015,9,20,13,3,50,49,41,19,69.4,1012,25,NE,25,0,0
32685,2015,9,20,14,3,48,41,43,19,65.41,1011,26,NE,29,0,0
32686,2015,9,20,15,3,47,42,44,19,65.41,1011,26,NE,34,0,0
32687,2015,9,20,16,3,51,50,47,18,61.44,1011,26,NE,38,0,0
32688,2015,9,20,17,3,52,45,45,18,65.19,1011,25,NE,42,0,0
32689,2015,9,20,18,3,49,48,47,18,65.19,1011,25,NE,46,0,0
32690,2015,9,20,19,3,52,46,47,18,69.2,1012,24,NE,49,0,0
32691,2015,9,20,20,3,45,44,44,17,64.98,1013,24,NE,52,0,0
32692,2015,9,20,21,3,42,34,34,17,64.98,1013,24,NE,55,0,0
32693,2015,9,20,22,3,42,42,32,18,73.5,1013,23,NE,58,0,0
32694,2015,9,20,23,3,41,40,36,18,73.5,1013,23,NE,61,,
32695,2015,9,21,0,3,43,44,45,18,73.5,1013,23,NE,63,,
32696,2015,9,21,1,3,43,45,46,18,78.09,1013,22,cv,1,,
32697,2015,9,21,2,3,45,51,48,18,78.09,1013,22,NE,2,,
32698,2015,9,21,3,3,48,41,44,18,83.01,1012,21,cv,0,,
32699,2015,9,21,4,3,50,35,42,18,88.28,1012,20,NE,1,,
32700,2015,9,21,5,3,55,49,45,18,88.28,1013,20,NE,3,,
32701,2015,9,21,6,3,51,51,52,18,88.28,1013,20,NE,5,0,0
32702,2015,9,21,7,3,49,44,48,20,88.45,1014,22,NE,7,0,0
32703,2015,9,21,8,3,46,37,40,19,73.67,1013,24,NE,11,0,0
32704,2015,9,21,9,3,34,26,33,18,65.19,1013,25,NE,15,0,0
32705,2015,9,21,10,3,32,35,26,17,57.69,1013,26,NE,20,0,0
32706,2015,9,21,11,3,29,23,23,17,54.39,1013,27,NE,24,0,0
32707,2015,9,21,12,3,24,28,23,16,48.15,1012,28,NE,28,0,0
32708,2015,9,21,13,3,24,27,27,17,51.31,1012,28,NE,32,0,0
32709,2015,9,21,14,3,31,35,28,15,47.88,1012,27,NE,36,0,0
32710,2015,9,21,15,3,38,23,29,17,54.39,1012,27,NE,41,0,0
32711,2015,9,21,16,3,34,28,26,16,51.05,1012,27,NE,46,0,0
32712,2015,9,21,17,3,30,22,24,16,54.14,1012,26,NE,51,0,0
32713,2015,9,21,18,3,30,24,22,16,57.44,1012,25,NE,56,0,0
32714,2015,9,21,19,3,26,22,18,17,64.98,1012,24,NE,61,0,0
32715,2015,9,21,20,3,21,15,19,16,60.98,1013,24,NE,65,0,0
32716,2015,9,21,21,3,22,18,19,16,60.98,1014,24,NE,70,0,0
32717,2015,9,21,22,3,20,22,15,16,60.98,1014,24,NE,73,0,0
32718,2015,9,21,23,3,20,27,18,17,64.98,1013,24,NE,78,0,0
32719,2015,9,22,0,3,23,24,24,17,64.98,1013,24,SE,3,0,0
32720,2015,9,22,1,3,25,22,31,18,69.2,1013,24,NE,3,0,0
32721,2015,9,22,2,3,27,26,29,19,78.24,1013,23,NE,5,0,0
32722,2015,9,22,3,3,28,36,31,19,73.67,1012,24,SE,4,0,0
32723,2015,9,22,4,3,28,23,29,19,73.67,1012,24,NE,3,0,0
32724,2015,9,22,5,3,28,31,29,19,78.24,1012,23,SE,3,0,0
32725,2015,9,22,6,3,28,21,34,20,78.39,1013,24,NE,3,,
32726,2015,9,22,7,3,29,23,34,20,78.39,1013,24,SE,4,0,0
32727,2015,9,22,8,3,31,31,27,20,73.84,1013,25,SE,8,0,0
32728,2015,9,22,9,3,30,33,24,20,69.6,1013,26,SE,12,0,0
32729,2015,9,22,10,3,29,22,27,20,73.84,1013,25,SE,17,0,0
32730,2015,9,22,11,3,31,19,32,22,88.62,1013,24,SE,21,0.7,0.7
32731,2015,9,22,12,3,37,38,36,22,88.62,1012,24,SE,24,0.8,1.5
32732,2015,9,22,13,3,35,31,31,22,88.62,1012,24,SE,27,0.9,2.4
32733,2015,9,22,14,3,32,29,33,22,88.62,1011,24,NE,4,0,0
32734,2015,9,22,15,3,38,35,37,22,88.62,1010,24,SE,3,0.7,0.7
32735,2015,9,22,16,3,36,25,48,21,83.37,1011,24,SE,7,0.2,0.9
32736,2015,9,22,17,3,40,28,44,21,88.54,1011,23,SE,11,0,0
32737,2015,9,22,18,3,42,39,36,21,88.54,1011,23,SE,14,0.1,0.1
32738,2015,9,22,19,3,38,28,38,21,88.54,1011,23,SE,17,0.7,0.8
32739,2015,9,22,20,3,31,34,29,21,94.07,1011,22,SE,20,0.1,0.9
32740,2015,9,22,21,3,30,42,29,21,88.54,1011,23,SE,23,0.1,1
32741,2015,9,22,22,3,35,26,36,22,94.12,1010,23,SE,27,0,0
32742,2015,9,22,23,3,36,39,40,22,94.12,1010,23,SE,30,,
32743,2015,9,23,0,3,34,23,37,22,94.12,1009,23,SE,33,0,0
32744,2015,9,23,1,3,29,17,31,21,88.54,1008,23,SE,36,,
32745,2015,9,23,2,3,26,19,20,21,88.54,1008,23,SE,37,,
32746,2015,9,23,3,3,31,27,24,21,88.54,1007,23,SW,3,,
32747,2015,9,23,4,3,30,17,29,21,94.07,1007,22,SW,4,,
32748,2015,9,23,5,3,33,21,30,22,100,1007,22,SW,6,,
32749,2015,9,23,6,3,37,39,30,22,100,1007,22,SW,8,0.6,0.6
32750,2015,9,23,7,3,39,24,38,22,100,1008,22,NW,4,,
32751,2015,9,23,8,3,35,16,25,22,100,1008,22,NW,6,,
32752,2015,9,23,9,3,35,20,25,22,100,1009,22,NW,10,0.1,0.1
32753,2015,9,23,10,3,40,,29,22,88.62,1008,24,NW,14,0,0
32754,2015,9,23,11,3,45,,38,21,83.37,1008,24,NW,18,0,0
32755,2015,9,23,12,3,59,43,45,21,74.02,1007,26,NW,23,0,0
32756,2015,9,23,13,3,66,47,54,21,74.02,1006,26,NW,29,0,0
32757,2015,9,23,14,3,71,47,59,21,69.79,1006,27,SW,4,0,0
32758,2015,9,23,15,3,68,52,55,20,65.62,1006,27,NW,6,0,0
32759,2015,9,23,16,3,58,41,50,21,69.79,1006,27,NW,12,0,0
32760,2015,9,23,17,3,38,21,33,20,69.6,1006,26,NW,18,0,0
32761,2015,9,23,18,3,28,27,20,20,73.84,1007,25,NW,25,,
32762,2015,9,23,19,3,27,16,17,21,88.54,1007,23,NW,32,0,0
32763,2015,9,23,20,3,20,18,12,20,83.25,1008,23,NE,6,0.1,0.1
32764,2015,9,23,21,3,15,19,14,20,83.25,1008,23,NE,11,0,0
32765,2015,9,23,22,3,14,26,11,20,88.45,1008,22,NW,3,0,0
32766,2015,9,23,23,3,19,19,14,20,88.45,1008,22,NW,7,0,0
32767,2015,9,24,0,3,22,20,14,20,88.45,1008,22,NW,10,0,0
32768,2015,9,24,1,3,26,23,19,19,83.13,1008,22,NE,4,0,0
32769,2015,9,24,2,3,28,16,19,20,94.03,1007,21,NE,7,0,0
32770,2015,9,24,3,3,24,14,18,20,94.03,1008,21,NW,3,0,0
32771,2015,9,24,4,3,21,18,21,20,94.03,1008,21,NW,6,,
32772,2015,9,24,5,3,21,18,19,20,94.03,1008,21,cv,0,,
32773,2015,9,24,6,3,21,18,22,20,88.45,1009,22,NW,3,0,0
32774,2015,9,24,7,3,30,29,29,21,94.07,1009,22,NW,6,0,0
32775,2015,9,24,8,3,36,29,30,21,83.37,1009,24,NW,9,0,0
32776,2015,9,24,9,3,39,26,31,21,78.53,1009,25,NE,4,0,0
32777,2015,9,24,10,3,37,17,27,21,78.53,1009,25,NE,8,0,0
32778,2015,9,24,11,3,24,11,22,20,69.6,1008,26,NE,11,0,0
32779,2015,9,24,12,3,24,19,20,20,61.9,1008,28,NE,15,0,0
32780,2015,9,24,13,3,28,27,21,20,61.9,1007,28,NE,19,0,0
32781,2015,9,24,14,3,33,25,25,18,54.65,1006,28,NE,23,0,0
32782,2015,9,24,15,3,37,21,31,19,54.9,1006,29,NE,27,0,0
32783,2015,9,24,16,3,32,21,28,19,58.17,1006,28,NE,33,0,0
32784,2015,9,24,17,3,28,19,26,19,65.41,1006,26,NE,38,0,0
32785,2015,9,24,18,3,26,17,20,20,69.6,1006,26,NE,43,0,0
32786,2015,9,24,19,3,25,19,22,19,69.4,1007,25,NE,48,0,0
32787,2015,9,24,20,3,22,29,23,19,73.67,1008,24,NE,53,0,0
32788,2015,9,24,21,3,27,22,21,19,73.67,1008,24,NE,57,0,0
32789,2015,9,24,22,3,26,14,23,19,73.67,1008,24,NE,60,0,0
32790,2015,9,24,23,3,29,16,25,20,83.25,1007,23,NE,63,0,0
32791,2015,9,25,0,3,29,17,20,20,83.25,1007,23,NE,65,0,0
32792,2015,9,25,1,3,34,30,20,20,83.25,1007,23,NE,67,,
32793,2015,9,25,2,3,31,30,28,20,83.25,1006,23,NE,70,0,0
32794,2015,9,25,3,3,31,27,34,20,88.45,1006,22,NE,72,,
32795,2015,9,25,4,3,36,27,31,20,88.45,1006,22,NE,74,,
32796,2015,9,25,5,3,43,33,34,21,94.07,1007,22,NW,3,0,0
32797,2015,9,25,6,3,45,32,38,20,88.45,1007,22,NE,2,,
32798,2015,9,25,7,3,40,34,43,21,88.54,1007,23,NE,4,,
32799,2015,9,25,8,3,40,28,35,21,83.37,1007,24,NE,7,0,0
32800,2015,9,25,9,3,35,31,30,19,69.4,1007,25,NE,11,,
32801,2015,9,25,10,3,28,28,19,19,65.41,1008,26,NE,15,0,0
32802,2015,9,25,11,3,27,24,22,19,61.67,1007,27,NE,19,0,0
32803,2015,9,25,12,3,31,35,22,19,61.67,1007,27,NE,23,0,0
32804,2015,9,25,13,3,31,18,28,18,57.93,1007,27,NE,27,0,0
32805,2015,9,25,14,3,30,20,24,19,61.67,1006,27,NE,32,0,0
32806,2015,9,25,15,3,29,26,24,19,65.41,1007,26,NE,38,0,0
32807,2015,9,25,16,3,30,25,23,19,69.4,1007,25,NE,43,0,0
32808,2015,9,25,17,3,28,27,22,19,69.4,1007,25,NE,48,0,0
32809,2015,9,25,18,3,31,21,23,19,69.4,1008,25,NE,52,0,0
32810,2015,9,25,19,3,30,24,27,19,69.4,1008,25,NE,56,0,0
32811,2015,9,25,20,3,28,19,26,19,73.67,1009,24,NE,61,0,0
32812,2015,9,25,21,3,28,30,26,19,73.67,1009,24,NE,64,0,0
32813,2015,9,25,22,3,38,28,30,19,73.67,1010,24,NE,68,0,0
32814,2015,9,25,23,3,34,27,30,19,73.67,1010,24,NE,72,0,0
32815,2015,9,26,0,3,39,33,34,19,78.24,1010,23,NE,75,0,0
32816,2015,9,26,1,3,43,38,39,20,88.45,1010,22,NE,78,,
32817,2015,9,26,2,3,45,42,41,19,83.13,1010,22,NE,81,0,0
32818,2015,9,26,3,3,50,40,43,19,88.37,1010,21,NE,84,0,0
32819,2015,9,26,4,3,39,31,38,19,88.37,1010,21,NE,87,0,0
32820,2015,9,26,5,3,32,30,29,19,93.98,1010,20,NE,90,0,0
32821,2015,9,26,6,3,30,29,28,19,88.37,1011,21,NE,93,0,0
32822,2015,9,26,7,3,28,22,26,19,78.24,1011,23,NE,96,0,0
32823,2015,9,26,8,3,29,21,21,19,73.67,1012,24,NE,102,0,0
32824,2015,9,26,9,3,25,24,21,18,61.44,1012,26,NE,108,0,0
32825,2015,9,26,10,3,23,20,21,17,57.69,1012,26,NE,114,0,0
32826,2015,9,26,11,3,23,22,18,17,51.31,1012,28,NE,120,0,0
32827,2015,9,26,12,3,26,14,22,16,48.15,1012,28,NE,126,0,0
32828,2015,9,26,13,3,25,13,20,16,45.44,1011,29,NE,130,0,0
32829,2015,9,26,14,3,28,29,19,16,45.44,1011,29,NE,135,0,0
32830,2015,9,26,15,3,27,23,21,16,48.15,1011,28,NE,141,0,0
32831,2015,9,26,16,3,30,30,24,17,51.31,1011,28,NE,147,0,0
32832,2015,9,26,17,3,36,35,29,18,61.44,1011,26,NE,153,,
32833,2015,9,26,18,3,45,46,36,18,65.19,1012,25,NE,158,,
32834,2015,9,26,19,3,46,43,42,18,65.19,1012,25,NE,162,,
32835,2015,9,26,20,3,45,29,41,18,69.2,1013,24,NE,166,,
32836,2015,9,26,21,3,45,38,39,19,78.24,1013,23,NE,171,,
32837,2015,9,26,22,3,47,35,36,19,78.24,1013,23,NE,175,,
32838,2015,9,26,23,3,53,42,40,19,78.24,1013,23,NE,178,,
32839,2015,9,27,0,3,51,48,41,19,78.24,1013,23,NE,181,,
32840,2015,9,27,1,3,52,48,44,19,88.37,1012,21,NE,183,,
32841,2015,9,27,2,3,55,50,48,19,88.37,1012,21,NE,186,,
32842,2015,9,27,3,3,56,51,50,19,88.37,1012,21,NW,3,,
32843,2015,9,27,4,3,58,46,53,19,88.37,1012,21,NW,7,,
32844,2015,9,27,5,3,50,37,46,19,93.98,1012,20,NE,3,,
32845,2015,9,27,6,3,38,34,32,18,83.01,1013,21,NE,7,,
32846,2015,9,27,7,3,27,30,25,17,73.32,1014,22,NE,11,,
32847,2015,9,27,8,3,22,18,22,17,69.01,1014,23,NE,16,,
32848,2015,9,27,9,3,19,21,22,16,60.98,1015,24,NE,23,,
32849,2015,9,27,10,3,22,19,22,17,57.69,1015,26,NE,29,,
32850,2015,9,27,11,3,20,12,17,17,54.39,1014,27,NE,35,,
32851,2015,9,27,12,3,11,16,10,15,45.16,1013,28,NE,40,0,0
32852,2015,9,27,13,3,15,6,11,15,45.16,1013,28,NE,46,0,0
32853,2015,9,27,14,3,16,7,12,15,45.16,1012,28,NE,52,,
32854,2015,9,27,15,3,18,11,9,14,44.89,1012,27,NE,58,,
32855,2015,9,27,16,3,17,10,10,14,44.89,1012,27,NE,64,0,0
32856,2015,9,27,17,3,18,15,12,15,50.78,1013,26,NE,70,0,0
32857,2015,9,27,18,3,20,12,17,16,60.98,1013,24,NE,76,0,0
32858,2015,9,27,19,3,23,22,18,16,60.98,1013,24,NE,83,0,0
32859,2015,9,27,20,3,27,26,24,17,69.01,1014,23,NE,88,0,0
32860,2015,9,27,21,3,30,25,25,18,73.5,1014,23,NE,92,0,0
32861,2015,9,27,22,3,30,25,26,18,73.5,1014,23,NE,97,0,0
32862,2015,9,27,23,3,34,37,29,18,73.5,1014,23,NE,101,,
32863,2015,9,28,0,3,35,24,29,19,78.24,1014,23,NE,104,,
32864,2015,9,28,1,3,33,33,31,19,83.13,1014,22,NE,108,,
32865,2015,9,28,2,3,32,35,30,19,83.13,1013,22,NE,111,,
32866,2015,9,28,3,3,36,27,33,19,88.37,1013,21,NE,114,,
32867,2015,9,28,4,3,34,31,31,19,83.13,1013,22,NE,117,,
32868,2015,9,28,5,3,32,37,28,19,83.13,1013,22,NE,121,,
32869,2015,9,28,6,3,34,30,26,19,88.37,1014,21,NE,124,0,0
32870,2015,9,28,7,3,30,29,23,19,78.24,1014,23,NE,127,0,0
32871,2015,9,28,8,3,25,14,22,19,69.4,1015,25,NE,133,,
32872,2015,9,28,9,3,21,22,17,19,65.41,1015,26,NE,140,,
32873,2015,9,28,10,3,22,22,23,20,65.62,1015,27,NE,148,,
32874,2015,9,28,11,3,24,26,22,19,65.41,1014,26,NE,155,,
32875,2015,9,28,12,3,28,30,16,20,65.62,1014,27,NE,162,,
32876,2015,9,28,13,3,26,22,19,20,69.6,1014,26,NE,169,,
32877,2015,9,28,14,3,25,23,21,21,83.37,1013,24,NE,175,,
32878,2015,9,28,15,3,27,17,23,20,73.84,1013,25,NE,181,,
32879,2015,9,28,16,3,25,26,21,21,83.37,1013,24,NE,186,0,0
32880,2015,9,28,17,3,22,19,22,21,88.54,1014,23,NE,191,0,0
32881,2015,9,28,18,3,28,21,20,21,83.37,1014,24,NE,198,0,0
32882,2015,9,28,19,3,27,15,22,21,88.54,1015,23,NE,205,0.2,0.2
32883,2015,9,28,20,3,24,17,18,22,94.12,1015,23,NE,212,0.5,0.7
32884,2015,9,28,21,3,19,22,14,22,94.12,1015,23,NE,219,0.7,1.4
32885,2015,9,28,22,3,14,14,12,22,94.12,1015,23,NE,224,2.6,4
32886,2015,9,28,23,3,10,13,7,22,94.12,1015,23,NE,231,0.2,4.2
32887,2015,9,29,0,3,12,13,9,22,94.12,1015,23,NE,237,7,11.2
32888,2015,9,29,1,3,17,16,15,22,100,1015,22,NE,242,0.3,11.5
32889,2015,9,29,2,3,15,7,15,21,88.54,1015,23,NE,248,0.1,11.6
32890,2015,9,29,3,3,9,6,11,22,94.12,1014,23,NE,254,0,0
32891,2015,9,29,4,3,9,9,12,21,88.54,1014,23,NE,260,0.1,0.1
32892,2015,9,29,5,3,9,11,7,21,88.54,1015,23,NE,266,0,0
32893,2015,9,29,6,3,5,5,4,21,88.54,1015,23,NE,271,0,0
32894,2015,9,29,7,3,7,5,6,21,88.54,1016,23,NE,277,1.5,1.5
32895,2015,9,29,8,3,11,9,7,21,88.54,1016,23,NE,282,0.4,1.9
32896,2015,9,29,9,3,8,10,4,21,88.54,1017,23,NE,289,0.1,2
32897,2015,9,29,10,3,13,10,7,21,88.54,1017,23,NE,297,0.4,2.4
32898,2015,9,29,11,3,14,8,8,21,88.54,1017,23,NE,303,0,0
32899,2015,9,29,12,3,11,8,8,21,83.37,1017,24,NE,310,0,0
32900,2015,9,29,13,3,10,17,7,22,88.62,1016,24,NE,318,0,0
32901,2015,9,29,14,3,14,13,9,22,88.62,1015,24,NE,325,0.2,0.2
32902,2015,9,29,15,3,9,10,8,22,94.12,1015,23,NE,331,2,2.2
32903,2015,9,29,16,3,8,6,1,21,94.07,1016,22,NE,337,8.8,11
32904,2015,9,29,17,3,6,1,3,22,100,1016,22,NE,341,3,14
32905,2015,9,29,18,3,8,1,4,22,100,1016,22,NE,346,0.3,14.3
32906,2015,9,29,19,3,8,6,3,22,94.12,1016,23,NE,353,1.1,15.4
32907,2015,9,29,20,3,12,7,7,22,94.12,1017,23,NE,360,1.3,16.7
32908,2015,9,29,21,3,9,2,5,23,94.16,1017,24,NE,365,0,0
32909,2015,9,29,22,3,13,3,7,23,94.16,1017,24,NE,370,0,0
32910,2015,9,29,23,3,16,9,11,23,94.16,1017,24,NE,375,2.6,2.6
32911,2015,9,30,0,3,13,9,11,23,94.16,1016,24,NE,379,5.7,8.3
32912,2015,9,30,1,3,7,1,3,23,94.16,1016,24,SE,2,6.5,14.8
32913,2015,9,30,2,3,5,,1,24,100,1015,24,NE,4,4.8,19.6
32914,2015,9,30,3,3,4,,2,24,94.2,1014,25,NE,10,0.3,19.9
32915,2015,9,30,4,3,6,2,5,24,94.2,1014,25,SE,6,,
32916,2015,9,30,5,3,11,6,7,25,94.25,1014,26,SE,11,1.4,1.4
32917,2015,9,30,6,3,13,6,9,25,94.25,1013,26,SE,18,0,0
32918,2015,9,30,7,3,17,9,14,25,94.25,1014,26,SE,24,0.1,0.1
32919,2015,9,30,8,3,20,14,19,25,94.25,1014,26,SE,29,0,0
32920,2015,9,30,9,3,19,13,15,25,94.25,1014,26,SE,34,0,0
32921,2015,9,30,10,3,20,20,16,25,88.86,1014,27,SE,41,0,0
32922,2015,9,30,11,3,20,5,16,25,79.11,1014,29,SE,48,0,0
32923,2015,9,30,12,3,16,8,13,25,79.11,1013,29,SE,55,0,0
32924,2015,9,30,13,3,19,16,14,25,83.82,1012,28,SE,62,0,0
32925,2015,9,30,14,3,26,11,19,25,79.11,1011,29,SE,67,0,0
32926,2015,9,30,15,3,24,15,19,25,79.11,1011,29,SE,73,0,0
32927,2015,9,30,16,3,25,19,21,25,79.11,1010,29,SE,78,0,0
32928,2015,9,30,17,3,28,28,23,25,83.82,1010,28,SE,83,0,0
32929,2015,9,30,18,3,34,27,26,25,83.82,1010,28,SE,88,0,0
32930,2015,9,30,19,3,37,30,26,25,88.86,1010,27,SE,93,0,0
32931,2015,9,30,20,3,33,29,25,25,88.86,1010,27,SE,97,0,0
32932,2015,9,30,21,3,34,28,26,25,88.86,1010,27,SE,101,0,0
32933,2015,9,30,22,3,31,25,23,25,88.86,1010,27,SW,5,0,0
32934,2015,9,30,23,3,32,20,28,25,88.86,1009,27,SW,10,0,0
32935,2015,10,1,0,3,30,31,28,25,94.25,1009,26,SW,15,0,0
32936,2015,10,1,1,3,33,24,27,24,88.78,1009,26,SW,20,0,0
32937,2015,10,1,2,3,30,22,28,25,94.25,1009,26,SW,24,,
32938,2015,10,1,3,3,34,25,28,25,94.25,1008,26,SW,26,,
